ticket_id,customer_id,order_id,ticket_created_date,ticket_category,priority,resolution_hours,csat_score,scenario_phase
1356,405,5092,2025-09-19,Damaged Product,Critical,40,6,Current
1357,98,3592,2025-03-23,Late Delivery,High,77,5,Current
1358,8,11031,2025-11-13,Stock Availability,Medium,21,4,Current
1359,209,9767,2025-12-30,Damaged Product,Medium,32,9,Future
1360,6,9279,2025-11-17,Stock Availability,Critical,79,6,Current
1361,787,11520,2025-08-20,Order Status,Medium,48,4,Current
1362,340,5725,2025-10-10,Refund Request,Critical,91,3,Current
1363,355,2088,2025-06-03,Stock Availability,Medium,91,4,Current
1364,498,6541,2025-12-25,Damaged Product,Critical,32,4,Current
1365,113,992,2025-10-20,Late Delivery,High,69,5,Current
1366,192,4803,2025-04-23,Late Delivery,Medium,49,3,Current
1367,202,1217,2024-11-09,Refund Request,Medium,10,8,Future
1368,232,249,2025-01-24,Stock Availability,Critical,87,6,Current
1369,40,10555,2024-11-23,Late Delivery,Low,24,9,Future
1370,965,10140,2025-12-22,Damaged Product,High,43,4,Current
1371,797,5310,2025-03-03,Late Delivery,High,58,6,Current
1372,590,7804,2025-12-11,Late Delivery,Low,86,7,Current
1373,720,72,2025-06-02,Wrong Item,High,88,6,Current
1374,387,9765,2025-08-28,Wrong Item,Critical,26,10,Future
1375,171,3126,2025-01-25,Damaged Product,High,36,8,Future
1376,739,6322,2025-12-25,Late Delivery,Medium,33,5,Current
1377,882,8165,2025-08-17,Order Status,Low,19,9,Future
1378,481,6810,2025-11-22,Refund Request,Medium,25,5,Current
1379,149,2469,2025-08-10,Wrong Item,Low,61,4,Current
1380,702,4319,2024-10-10,Wrong Item,Medium,19,8,Future
1381,419,6042,2024-10-02,Wrong Item,Medium,31,7,Future
1382,553,2765,2025-03-17,Order Status,High,66,3,Current
1383,473,5706,2025-11-11,Refund Request,Medium,7,8,Future
1384,118,6441,2025-12-08,Order Status,Medium,62,7,Current
1385,441,3461,2025-05-24,Late Delivery,Medium,39,6,Current
1386,642,522,2025-12-22,Damaged Product,Medium,73,6,Current
1387,65,9084,2024-05-09,Order Status,High,30,10,Future
1388,735,2925,2025-11-19,Late Delivery,High,91,6,Current
1389,475,9713,2025-04-29,Stock Availability,Medium,39,3,Current
1390,609,3369,2025-09-12,Late Delivery,High,52,5,Current
1391,142,11797,2025-12-15,Wrong Item,Medium,7,7,Future
1392,628,3743,2025-10-14,Order Status,Low,15,8,Future
1393,139,8406,2025-11-29,Order Status,Medium,27,3,Current
1394,988,9157,2025-10-28,Late Delivery,High,63,6,Current
1395,209,11568,2025-12-12,Late Delivery,Critical,21,3,Current
1396,797,10415,2025-08-17,Stock Availability,Critical,27,7,Current
1397,935,7713,2025-11-26,Stock Availability,High,19,7,Future
1398,592,7064,2025-10-30,Stock Availability,Low,7,10,Future
1399,587,3668,2025-08-28,Stock Availability,Medium,24,3,Current
1400,845,3785,2025-08-16,Late Delivery,Medium,28,3,Current
1401,728,894,2025-05-02,Stock Availability,Low,90,3,Current
1402,460,7905,2025-12-12,Late Delivery,High,20,4,Current
1403,615,4235,2025-09-20,Order Status,Medium,10,9,Future
1404,791,2407,2025-06-20,Refund Request,Medium,93,5,Current
1405,133,7902,2025-05-27,Stock Availability,Critical,87,3,Current
1406,371,5768,2025-07-05,Damaged Product,Medium,22,9,Future
1407,723,4170,2025-12-28,Stock Availability,Medium,24,9,Future
1408,935,1037,2025-12-29,Refund Request,High,18,10,Future
1409,492,9799,2025-10-13,Late Delivery,High,94,6,Current
1410,811,8260,2025-11-03,Stock Availability,High,86,6,Current
1411,637,5597,2025-05-21,Late Delivery,Critical,8,8,Future
1412,917,4082,2025-09-22,Late Delivery,High,26,8,Future
1413,197,6332,2025-08-26,Late Delivery,Medium,40,7,Current
1414,970,5570,2024-03-04,Refund Request,Medium,79,6,Current
1415,675,6139,2025-08-23,Order Status,Low,29,8,Future
1416,511,11495,2025-03-18,Late Delivery,Medium,37,7,Current
1417,651,8943,2025-06-15,Refund Request,Medium,28,9,Future
1418,664,5323,2025-07-14,Order Status,Medium,12,7,Future
1419,417,10178,2025-11-03,Order Status,High,58,5,Current
1420,123,9788,2025-10-12,Late Delivery,Medium,39,5,Current
1421,311,11613,2024-08-21,Refund Request,Medium,79,5,Current
1422,974,7269,2024-11-24,Order Status,Critical,28,3,Current
1423,654,5135,2025-08-15,Stock Availability,Medium,42,4,Current
1424,586,3156,2025-10-26,Damaged Product,Medium,76,7,Current
1425,846,6427,2025-02-22,Refund Request,High,31,10,Future
1426,627,11008,2024-12-13,Order Status,Medium,14,7,Future
1427,95,519,2025-12-19,Stock Availability,High,62,7,Current
1428,444,675,2025-11-08,Order Status,High,27,10,Future
1429,360,6823,2025-12-30,Order Status,High,28,7,Future
1430,33,7526,2025-09-22,Stock Availability,Low,19,8,Future
1431,971,10017,2025-07-12,Late Delivery,Medium,58,3,Current
1432,433,5156,2025-03-28,Refund Request,Low,92,7,Current
1433,948,6802,2025-05-09,Refund Request,High,94,3,Current
1434,360,1843,2025-12-23,Refund Request,Medium,6,8,Future
1435,302,6204,2025-09-22,Refund Request,High,38,7,Current
1436,801,2268,2024-10-14,Late Delivery,Medium,14,10,Future
1437,457,11185,2025-02-03,Order Status,Critical,11,7,Future
1438,750,3049,2025-04-21,Late Delivery,High,63,3,Current
1439,922,253,2025-07-13,Stock Availability,Low,82,6,Current
1440,168,5655,2025-04-25,Refund Request,Medium,92,6,Current
1441,880,2089,2025-10-27,Refund Request,Medium,30,4,Current
1442,863,4229,2025-12-13,Wrong Item,Medium,32,8,Future
1443,825,962,2025-12-05,Order Status,High,24,8,Future
1444,531,9709,2025-07-13,Wrong Item,High,45,7,Current
1445,343,2435,2024-08-05,Refund Request,Low,24,3,Current
1446,971,9234,2025-02-03,Order Status,High,18,10,Future
1447,881,291,2025-11-10,Order Status,High,9,10,Future
1448,531,7344,2025-12-13,Refund Request,Medium,62,3,Current
1449,161,4882,2024-05-19,Late Delivery,Low,22,5,Current
1450,452,68,2025-12-24,Order Status,High,17,7,Future
1451,164,3598,2024-08-15,Refund Request,Medium,38,7,Current
1452,542,5947,2025-09-29,Stock Availability,Critical,73,7,Current
1453,831,5552,2025-02-12,Damaged Product,Critical,85,7,Current
1454,222,6480,2025-12-06,Order Status,High,10,8,Future
1455,386,8262,2025-10-19,Wrong Item,High,16,7,Future
1456,622,11919,2025-10-27,Refund Request,Medium,20,5,Current
1457,635,11521,2025-02-23,Late Delivery,Medium,65,7,Current
1458,743,3004,2025-04-11,Late Delivery,Medium,12,8,Future
1459,909,4068,2024-03-21,Refund Request,Medium,12,10,Future
1460,268,10713,2025-07-23,Order Status,Medium,74,3,Current
1461,321,6694,2025-07-20,Order Status,Low,30,9,Future
1462,831,11134,2025-05-09,Refund Request,Critical,30,8,Future
1463,517,4120,2025-12-29,Damaged Product,Low,17,7,Future
1464,698,9892,2025-11-03,Order Status,Medium,12,7,Future
1465,895,1921,2025-09-30,Refund Request,High,19,4,Current
1466,593,3259,2025-05-05,Late Delivery,High,58,7,Current
1467,5,3647,2025-11-20,Late Delivery,High,61,3,Current
1468,512,7749,2025-02-24,Late Delivery,Critical,86,4,Current
1469,714,3752,2025-12-01,Late Delivery,Critical,81,7,Current
1470,215,4519,2024-11-18,Late Delivery,Medium,10,8,Future
1471,282,9918,2025-10-04,Stock Availability,Medium,18,7,Future
1472,113,6980,2025-12-26,Damaged Product,Low,34,10,Future
1473,523,7544,2024-09-02,Damaged Product,Low,79,7,Current
1474,4,1340,2025-05-20,Damaged Product,Medium,88,4,Current
1475,634,11622,2025-11-30,Stock Availability,Medium,53,4,Current
1476,651,11324,2025-11-05,Late Delivery,Medium,63,6,Current
1477,76,3110,2025-06-11,Damaged Product,Low,27,7,Future
1478,414,4564,2025-10-02,Late Delivery,Low,55,3,Current
1479,601,7289,2025-09-26,Order Status,Low,47,7,Current
1480,800,7274,2025-01-20,Order Status,Medium,89,7,Current
1481,351,886,2025-11-09,Late Delivery,Medium,30,5,Current
1482,23,321,2025-09-01,Late Delivery,High,87,4,Current
1483,718,313,2025-08-17,Stock Availability,High,70,7,Current
1484,387,3526,2025-12-28,Order Status,Low,26,8,Future
1485,992,9345,2025-04-30,Late Delivery,Medium,43,7,Current
1486,990,252,2024-12-21,Refund Request,High,95,7,Current
1487,417,3387,2025-08-30,Refund Request,Medium,20,5,Current
1488,934,3672,2024-10-02,Order Status,Low,19,10,Future
1489,716,7656,2025-12-30,Order Status,Low,27,10,Future
1490,653,2266,2025-12-15,Damaged Product,Medium,31,10,Future
1491,129,9010,2024-09-30,Refund Request,High,28,6,Current
1492,41,11715,2025-11-03,Late Delivery,Critical,75,7,Current
1493,973,8006,2025-10-19,Stock Availability,High,87,5,Current
1494,726,2552,2024-05-19,Order Status,High,9,9,Future
1495,955,5652,2024-08-19,Order Status,Medium,10,9,Future
1496,377,6002,2025-07-12,Damaged Product,Medium,85,3,Current
1497,705,7893,2025-10-12,Order Status,Medium,27,8,Future
1498,406,11963,2025-02-23,Late Delivery,Critical,85,7,Current
1499,744,4975,2025-07-19,Order Status,Critical,24,10,Future
1500,947,3446,2025-04-29,Stock Availability,Medium,32,4,Current
1501,375,9498,2025-11-13,Damaged Product,Medium,26,7,Current
1502,256,5409,2025-10-30,Stock Availability,High,39,6,Current
1503,748,8450,2024-09-10,Refund Request,High,79,3,Current
1504,254,10728,2024-12-13,Order Status,Medium,36,8,Future
1505,749,5041,2025-05-08,Late Delivery,Medium,27,6,Current
1506,766,1184,2025-10-27,Damaged Product,Low,48,4,Current
1507,368,7613,2025-07-27,Stock Availability,Critical,61,3,Current
1508,689,10214,2025-10-02,Late Delivery,Medium,28,6,Current
1509,693,3432,2025-10-19,Damaged Product,Medium,23,8,Future
1510,208,10865,2024-07-01,Order Status,Medium,42,3,Current
1511,816,11902,2025-12-24,Damaged Product,Low,9,10,Future
1512,921,3772,2025-04-30,Stock Availability,Medium,33,3,Current
1513,706,4852,2025-04-28,Order Status,Critical,20,7,Current
1514,265,1903,2025-12-19,Damaged Product,Medium,21,9,Future
1515,792,3950,2025-09-30,Stock Availability,Critical,50,3,Current
1516,340,7203,2024-10-25,Refund Request,Low,30,6,Current
1517,287,6375,2024-12-29,Order Status,High,33,5,Current
1518,674,11349,2024-07-28,Order Status,Medium,16,10,Future
1519,387,3821,2025-11-27,Refund Request,Low,75,6,Current
1520,491,9283,2025-06-03,Late Delivery,High,35,10,Future
1521,667,4739,2025-08-15,Order Status,High,86,7,Current
1522,416,9986,2025-09-27,Refund Request,Low,28,3,Current
1523,875,7915,2025-12-22,Order Status,Low,20,3,Current
1524,474,8654,2025-12-23,Wrong Item,Low,33,8,Future
1525,896,5217,2025-12-05,Stock Availability,High,21,5,Current
1526,719,5871,2025-07-27,Order Status,High,10,10,Future
1527,262,5796,2025-12-11,Wrong Item,Critical,27,8,Future
1528,940,9670,2025-11-30,Late Delivery,High,40,6,Current
1529,695,11046,2025-06-12,Late Delivery,Low,37,4,Current
1530,459,6912,2025-12-15,Late Delivery,Low,12,9,Future
1531,217,10645,2025-08-31,Late Delivery,High,17,10,Future
1532,500,8496,2025-12-29,Wrong Item,Critical,21,4,Current
1533,794,2253,2025-09-17,Late Delivery,Medium,48,7,Current
1534,554,11428,2025-12-15,Late Delivery,High,61,6,Current
1535,362,6796,2025-10-25,Order Status,Medium,65,6,Current
1536,434,2352,2025-02-13,Refund Request,High,62,5,Current
1537,144,8085,2025-11-21,Stock Availability,Critical,19,4,Current
1538,815,10639,2025-11-27,Stock Availability,High,81,6,Current
1539,713,11824,2025-12-27,Refund Request,Low,88,7,Current
1540,239,11316,2024-11-18,Order Status,Low,9,8,Future
1541,42,4128,2025-11-17,Damaged Product,Critical,71,3,Current
1542,316,323,2025-09-09,Late Delivery,High,31,3,Current
1543,795,3195,2025-06-29,Refund Request,Critical,59,6,Current
1544,742,6500,2024-01-16,Stock Availability,Critical,55,7,Current
1545,712,9287,2025-01-20,Order Status,Medium,34,9,Future
1546,422,4403,2024-10-18,Refund Request,High,20,7,Current
1547,218,2647,2024-08-31,Stock Availability,Medium,25,3,Current
1548,142,7947,2025-12-26,Order Status,Low,20,7,Future
1549,236,9255,2025-06-03,Order Status,Critical,16,8,Future
1550,74,1417,2025-05-19,Stock Availability,Medium,52,6,Current
1551,195,5376,2024-11-23,Damaged Product,Low,18,3,Current
1552,474,8654,2025-10-25,Late Delivery,Low,11,10,Future
1553,155,10380,2025-03-12,Refund Request,High,60,4,Current
1554,357,10155,2024-08-11,Late Delivery,Low,13,8,Future
1555,232,1012,2025-08-06,Late Delivery,Medium,28,7,Current
1556,176,9573,2025-11-15,Order Status,Medium,51,5,Current
1557,51,6218,2025-08-21,Refund Request,High,71,4,Current
1558,419,5167,2025-11-25,Wrong Item,High,51,3,Current
1559,353,619,2025-02-23,Order Status,High,14,7,Future
1560,873,8185,2025-01-26,Refund Request,Critical,20,5,Current
1561,995,4045,2025-05-28,Damaged Product,Low,39,6,Current
1562,702,1293,2025-01-18,Refund Request,Low,93,7,Current
1563,624,479,2024-12-11,Late Delivery,High,15,8,Future
1564,597,197,2025-11-24,Order Status,Medium,15,9,Future
1565,741,7816,2025-05-22,Refund Request,Medium,56,4,Current
1566,969,5931,2025-12-24,Stock Availability,Critical,69,5,Current
1567,634,8521,2025-05-14,Stock Availability,Medium,14,8,Future
1568,202,3301,2025-09-24,Order Status,Medium,31,9,Future
1569,216,10936,2025-05-06,Order Status,High,10,8,Future
1570,240,10286,2025-10-04,Late Delivery,Critical,92,5,Current
1571,115,8004,2025-10-12,Damaged Product,Low,6,8,Future
1572,603,7095,2025-08-11,Damaged Product,High,32,7,Current
1573,451,9146,2024-03-12,Damaged Product,Critical,35,9,Future
1574,665,11672,2025-05-29,Refund Request,Medium,72,7,Current
1575,88,598,2024-08-12,Refund Request,Critical,75,6,Current
1576,358,6983,2025-10-10,Wrong Item,Low,49,7,Current
1577,106,3393,2025-12-03,Stock Availability,Low,40,7,Current
1578,739,5407,2025-09-22,Stock Availability,Critical,18,5,Current
1579,865,1531,2025-05-09,Stock Availability,Medium,24,4,Current
1580,179,4970,2025-12-30,Stock Availability,High,25,7,Current
1581,403,4289,2025-10-13,Order Status,Medium,27,9,Future
1582,383,983,2025-01-04,Refund Request,Low,53,6,Current
1583,339,873,2025-11-19,Late Delivery,Low,57,6,Current
1584,254,11390,2025-08-08,Refund Request,Medium,36,6,Current
1585,771,5072,2025-02-14,Order Status,High,16,10,Future
1586,726,7309,2025-08-13,Stock Availability,High,25,9,Future
1587,804,7092,2025-09-10,Late Delivery,Medium,21,7,Future
1588,19,3646,2025-05-13,Wrong Item,Low,7,9,Future
1589,904,8832,2025-07-09,Late Delivery,High,38,3,Current
1590,967,11232,2025-03-27,Wrong Item,Critical,62,6,Current
1591,769,2164,2025-12-28,Damaged Product,Medium,22,8,Future
1592,593,4673,2025-10-17,Damaged Product,Medium,85,5,Current
1593,407,9436,2025-05-08,Refund Request,Medium,76,5,Current
1594,190,1944,2024-12-13,Refund Request,High,96,5,Current
1595,68,6191,2025-12-18,Stock Availability,Medium,26,7,Current
1596,806,3072,2025-10-20,Damaged Product,High,60,7,Current
1597,631,10962,2025-09-29,Late Delivery,High,73,5,Current
1598,347,3462,2025-05-16,Late Delivery,Medium,47,7,Current
1599,717,7071,2024-08-26,Late Delivery,Medium,26,3,Current
1600,744,11014,2024-04-27,Order Status,Low,26,10,Future
1601,130,7700,2025-10-16,Order Status,High,19,4,Current
1602,287,8741,2024-05-05,Late Delivery,Medium,32,10,Future
1603,761,776,2025-06-04,Damaged Product,High,25,9,Future
1604,678,4836,2024-12-23,Refund Request,High,16,10,Future
1605,749,7791,2025-01-26,Late Delivery,Critical,43,3,Current
1606,692,11407,2025-05-03,Order Status,Low,27,8,Future
1607,321,377,2024-08-06,Refund Request,Medium,22,8,Future
1608,234,11614,2025-09-22,Late Delivery,Low,18,9,Future
1609,330,1164,2025-02-17,Late Delivery,Medium,6,9,Future
1610,782,9196,2025-12-23,Late Delivery,Medium,53,4,Current
1611,385,4378,2025-06-05,Stock Availability,High,42,3,Current
1612,162,2020,2025-12-29,Damaged Product,High,59,4,Current
1613,304,8550,2025-03-28,Refund Request,Low,44,5,Current
1614,891,490,2025-09-07,Late Delivery,High,88,4,Current
1615,897,3377,2025-07-17,Refund Request,Medium,12,9,Future
1616,911,5527,2025-10-22,Order Status,High,17,7,Future
1617,822,272,2025-08-23,Refund Request,High,40,4,Current
1618,700,5914,2025-01-31,Late Delivery,High,77,3,Current
1619,975,11848,2025-07-31,Late Delivery,Low,82,7,Current
1620,155,8760,2024-08-09,Stock Availability,High,45,7,Current
1621,987,3093,2024-04-07,Stock Availability,High,60,6,Current
1622,93,11335,2025-09-20,Order Status,Low,31,9,Future
1623,874,2099,2025-11-30,Order Status,Low,33,9,Future
1624,861,656,2025-10-15,Late Delivery,High,44,7,Current
1625,88,598,2025-05-21,Late Delivery,Critical,34,3,Current
1626,678,10654,2025-11-23,Order Status,Low,8,10,Future
1627,802,8061,2025-02-08,Refund Request,Critical,19,7,Future
1628,58,5488,2025-12-09,Damaged Product,Medium,29,7,Future
1629,489,2385,2025-11-27,Wrong Item,Low,25,10,Future
1630,130,10213,2025-09-27,Late Delivery,High,79,6,Current
1631,485,7127,2025-11-21,Late Delivery,Medium,83,3,Current
1632,83,1370,2025-12-27,Order Status,High,95,3,Current
1633,982,6016,2025-01-09,Late Delivery,High,88,6,Current
1634,208,6429,2025-12-06,Refund Request,Critical,89,6,Current
1635,450,11733,2025-08-08,Refund Request,Medium,40,6,Current
1636,62,289,2025-01-06,Refund Request,High,63,6,Current
1637,171,4074,2025-01-21,Order Status,High,11,7,Future
1638,330,8140,2025-09-20,Stock Availability,High,23,4,Current
1639,661,5096,2025-07-06,Order Status,Critical,8,10,Future
1640,863,4229,2025-12-18,Late Delivery,Medium,21,7,Future
1641,560,3504,2025-01-11,Refund Request,Critical,39,4,Current
1642,819,1812,2024-07-15,Refund Request,Critical,51,6,Current
1643,80,11543,2025-09-21,Wrong Item,Medium,18,8,Future
1644,275,356,2025-12-12,Stock Availability,Medium,80,3,Current
1645,663,11696,2025-09-29,Damaged Product,Medium,77,4,Current
1646,362,6796,2025-04-05,Refund Request,High,48,4,Current
1647,97,7754,2025-02-06,Refund Request,Medium,28,6,Current
1648,167,6145,2025-11-08,Late Delivery,Medium,33,7,Current
1649,176,9062,2025-09-29,Order Status,Medium,58,4,Current
1650,77,5084,2025-10-19,Order Status,Medium,19,10,Future
1651,933,7942,2025-05-22,Damaged Product,Low,43,4,Current
1652,767,1524,2025-02-02,Refund Request,Medium,34,7,Future
1653,997,10258,2025-10-05,Late Delivery,Medium,33,5,Current
1654,733,3080,2025-11-16,Wrong Item,High,31,10,Future
1655,453,3320,2025-12-19,Late Delivery,Critical,36,5,Current
1656,794,11816,2025-12-17,Late Delivery,Medium,60,4,Current
1657,339,1765,2025-05-02,Stock Availability,Medium,42,5,Current
1658,459,11462,2024-11-01,Refund Request,Critical,50,4,Current
1659,191,2096,2025-12-30,Wrong Item,High,77,6,Current
1660,547,1738,2025-04-05,Order Status,Medium,22,8,Future
1661,376,5687,2025-12-13,Order Status,Medium,63,7,Current
1662,140,11314,2024-10-31,Late Delivery,High,79,7,Current
1663,216,5722,2025-01-23,Stock Availability,Medium,70,5,Current
1664,932,9281,2025-12-01,Late Delivery,High,48,4,Current
1665,807,1713,2025-10-19,Order Status,High,20,4,Current
1666,407,1225,2025-03-02,Order Status,Medium,36,10,Future
1667,514,169,2025-10-26,Late Delivery,Medium,96,3,Current
1668,21,7213,2025-12-22,Late Delivery,Critical,60,6,Current
1669,572,3599,2025-09-30,Wrong Item,Medium,63,3,Current
1670,450,8474,2025-05-13,Stock Availability,Low,9,9,Future
1671,175,4745,2025-10-28,Order Status,Medium,8,7,Future
1672,125,11406,2025-12-11,Stock Availability,Medium,45,5,Current
1673,268,3898,2024-08-03,Late Delivery,Critical,94,3,Current
1674,531,5024,2024-08-14,Late Delivery,Low,27,7,Current
1675,100,4606,2024-04-07,Late Delivery,High,72,4,Current
1676,280,1388,2024-10-31,Late Delivery,Medium,54,3,Current
1677,413,9240,2025-11-19,Damaged Product,Medium,25,8,Future
1678,741,4349,2025-05-10,Damaged Product,High,51,3,Current
1679,815,10639,2025-10-29,Refund Request,High,54,7,Current
1680,719,5139,2025-09-05,Late Delivery,High,80,6,Current
1681,248,901,2025-04-13,Refund Request,High,71,3,Current
1682,823,893,2025-08-23,Damaged Product,Medium,57,7,Current
1683,977,1825,2025-02-28,Damaged Product,Critical,73,5,Current
1684,386,6251,2025-03-16,Late Delivery,Low,53,4,Current
1685,750,9251,2024-12-13,Order Status,Low,23,7,Future
1686,493,5983,2025-09-17,Order Status,High,23,8,Future
1687,830,1109,2025-04-22,Damaged Product,Medium,31,10,Future
1688,718,2359,2025-12-07,Order Status,Critical,10,7,Future
1689,618,633,2025-02-08,Order Status,High,31,7,Future
1690,954,9332,2025-04-24,Damaged Product,High,84,6,Current
1691,277,11750,2025-11-15,Late Delivery,Critical,56,5,Current
1692,567,6279,2025-12-25,Wrong Item,Medium,43,4,Current
1693,525,1060,2025-12-24,Order Status,Low,28,9,Future
1694,489,18,2025-07-08,Late Delivery,High,75,7,Current
1695,482,9511,2025-05-17,Damaged Product,High,6,9,Future
1696,295,8977,2025-11-24,Refund Request,Medium,34,9,Future
1697,790,10665,2025-10-13,Refund Request,Medium,55,5,Current
1698,651,7520,2025-12-02,Late Delivery,Medium,64,4,Current
1699,901,7290,2025-04-23,Wrong Item,Low,14,7,Future
1700,615,3966,2025-09-22,Damaged Product,Low,31,5,Current
1701,617,1483,2025-02-13,Stock Availability,High,80,7,Current
1702,745,860,2025-11-13,Late Delivery,Low,62,3,Current
1703,567,10194,2025-02-17,Late Delivery,Medium,32,3,Current
1704,343,3551,2025-08-12,Late Delivery,Low,62,6,Current
1705,648,8758,2025-07-11,Order Status,Medium,29,7,Current
1706,469,6894,2025-12-25,Late Delivery,Medium,93,7,Current
1707,575,9181,2025-12-19,Late Delivery,Critical,47,6,Current
1708,827,8489,2025-12-16,Order Status,Medium,32,8,Future
1709,721,7335,2025-05-22,Late Delivery,High,34,6,Current
1710,299,9533,2025-08-11,Stock Availability,High,21,3,Current
1711,913,1444,2025-02-26,Late Delivery,High,86,3,Current
1712,661,258,2025-12-04,Order Status,Low,33,10,Future
1713,69,11239,2025-11-02,Refund Request,High,60,3,Current
1714,262,2270,2025-09-24,Late Delivery,Critical,25,3,Current
1715,925,11771,2025-12-04,Refund Request,High,61,7,Current
1716,768,2888,2025-07-03,Late Delivery,Low,53,5,Current
1717,423,4937,2025-01-13,Damaged Product,Medium,78,7,Current
1718,766,8703,2025-12-19,Late Delivery,High,48,6,Current
1719,757,10184,2025-11-01,Order Status,Medium,20,8,Future
1720,447,11905,2025-04-05,Stock Availability,Medium,20,4,Current
1721,898,494,2025-10-04,Stock Availability,Medium,93,4,Current
1722,257,8645,2025-11-18,Order Status,Medium,35,6,Current
1723,742,4717,2025-09-29,Late Delivery,High,60,4,Current
1724,70,491,2024-09-11,Damaged Product,Critical,72,3,Current
1725,811,7013,2025-01-24,Damaged Product,Medium,74,3,Current
1726,59,371,2025-07-02,Late Delivery,Low,54,4,Current
1727,866,7571,2025-12-21,Late Delivery,Medium,85,7,Current
1728,309,1133,2024-04-22,Order Status,Low,66,6,Current
1729,874,118,2024-10-13,Wrong Item,Medium,26,9,Future
1730,163,8424,2025-12-13,Late Delivery,High,34,4,Current
1731,727,5132,2025-12-03,Late Delivery,Medium,62,7,Current
1732,760,1561,2025-12-08,Late Delivery,Critical,91,7,Current
1733,991,9195,2025-10-16,Late Delivery,Low,28,9,Future
1734,150,727,2025-01-21,Refund Request,Medium,72,4,Current
1735,650,3506,2025-10-01,Late Delivery,Medium,21,6,Current
1736,501,7230,2024-12-08,Damaged Product,Medium,14,7,Future
1737,658,2081,2025-10-19,Order Status,Medium,12,8,Future
1738,286,7815,2025-11-03,Damaged Product,High,53,5,Current
1739,898,2225,2025-12-21,Stock Availability,Low,74,6,Current
1740,705,10516,2025-11-26,Refund Request,Medium,87,3,Current
1741,534,4670,2024-01-15,Order Status,High,34,10,Future
1742,324,1536,2025-08-29,Late Delivery,Medium,31,6,Current
1743,975,11848,2025-06-09,Damaged Product,High,34,6,Current
1744,132,6685,2025-11-26,Refund Request,Low,84,4,Current
1745,185,7282,2025-10-05,Refund Request,Medium,48,6,Current
1746,75,8960,2025-09-16,Refund Request,Critical,57,3,Current
1747,228,5129,2025-12-26,Wrong Item,High,63,3,Current
1748,294,4432,2025-06-30,Order Status,Low,35,8,Future
1749,703,8717,2025-09-20,Damaged Product,Low,48,3,Current
1750,372,5413,2024-08-03,Order Status,High,82,3,Current
1751,132,3154,2025-09-26,Late Delivery,High,26,6,Current
1752,816,7873,2024-05-21,Wrong Item,High,13,7,Future
1753,377,10217,2025-06-12,Late Delivery,Medium,22,4,Current
1754,88,2114,2025-11-29,Stock Availability,High,10,9,Future
1755,195,1542,2024-05-28,Stock Availability,High,59,5,Current
1756,581,11165,2024-11-03,Late Delivery,High,70,6,Current
1757,715,1608,2025-10-31,Order Status,High,12,9,Future
1758,203,883,2024-11-30,Refund Request,Critical,92,6,Current
1759,338,4594,2024-12-12,Order Status,High,32,10,Future
1760,950,6818,2025-07-08,Refund Request,Medium,70,5,Current
1761,34,5625,2025-01-18,Late Delivery,High,78,4,Current
1762,274,6969,2025-09-28,Order Status,Medium,9,7,Future
1763,302,6204,2025-09-04,Late Delivery,Critical,60,5,Current
1764,342,2981,2025-12-02,Late Delivery,Medium,29,7,Current
1765,30,6057,2025-12-10,Late Delivery,Medium,51,5,Current
1766,521,8246,2025-05-23,Wrong Item,Low,32,9,Future
1767,137,7584,2025-12-05,Refund Request,High,43,6,Current
1768,277,9890,2025-03-14,Wrong Item,Medium,46,5,Current
1769,274,10350,2025-01-24,Late Delivery,Medium,88,6,Current
1770,149,7325,2025-12-30,Late Delivery,Medium,61,6,Current
1771,185,7282,2025-07-09,Stock Availability,High,52,7,Current
1772,479,11897,2025-06-16,Wrong Item,Medium,22,7,Future
1773,592,6551,2025-09-08,Late Delivery,Medium,34,5,Current
1774,964,10591,2024-03-28,Order Status,Medium,16,7,Future
1775,807,822,2025-12-05,Late Delivery,High,79,3,Current
1776,755,8711,2024-07-26,Wrong Item,High,30,5,Current
1777,646,7442,2025-02-16,Damaged Product,Medium,83,6,Current
1778,672,9916,2024-07-06,Refund Request,Critical,48,3,Current
1779,344,145,2025-12-16,Late Delivery,Low,82,7,Current
1780,246,4397,2025-05-15,Stock Availability,High,27,3,Current
1781,129,9010,2025-06-04,Stock Availability,Low,67,3,Current
1782,10,10817,2025-08-07,Damaged Product,High,95,5,Current
1783,401,11739,2025-12-28,Order Status,Low,25,9,Future
1784,185,2874,2025-05-02,Refund Request,Medium,74,4,Current
1785,509,9134,2025-11-02,Order Status,Medium,10,9,Future
1786,977,2335,2025-11-15,Late Delivery,Medium,26,5,Current
1787,171,10241,2025-12-28,Order Status,High,11,8,Future
1788,19,7960,2025-01-23,Refund Request,Medium,22,7,Future
1789,812,8510,2025-02-23,Refund Request,Critical,77,4,Current
1790,759,3486,2025-04-07,Stock Availability,Medium,32,8,Future
1791,883,10832,2025-12-27,Stock Availability,Low,11,7,Future
1792,48,11389,2025-12-12,Wrong Item,Medium,27,10,Future
1793,354,8497,2025-09-17,Late Delivery,Low,16,8,Future
1794,750,4209,2025-05-21,Stock Availability,Medium,91,7,Current
1795,634,11238,2025-10-09,Stock Availability,Medium,19,7,Future
1796,684,3774,2025-03-21,Late Delivery,Medium,57,6,Current
1797,518,8135,2025-12-29,Order Status,Low,59,6,Current
